,N,d,Method,GT,rho,random_state,Pred,Time
1450,1000,2,LMI,0.2876820724517809,-0.5,36,0.3047968107417438,3.759932279586792
1451,1000,2,KSG,0.2876820724517809,-0.5,36,0.20861090437417917,0.031188011169433594
1452,1000,2,CCMI,0.2876820724517809,-0.5,36,0.2870536744594574,12.527682781219482
1453,1000,2,LMI,0.2876820724517809,-0.5,37,0.2781886710317729,3.520071029663086
1454,1000,2,KSG,0.2876820724517809,-0.5,37,0.2560834224097447,0.02927422523498535
1455,1000,2,CCMI,0.2876820724517809,-0.5,37,0.09996765851974487,12.774683952331543
1456,1000,2,LMI,0.2876820724517809,-0.5,38,0.2851296033618902,4.210974931716919
1457,1000,2,KSG,0.2876820724517809,-0.5,38,0.17561613338803717,0.03336811065673828
1458,1000,2,CCMI,0.2876820724517809,-0.5,38,0.13105234503746033,13.60914397239685
1459,1000,2,LMI,0.2876820724517809,-0.5,39,0.29532497294016746,9.952945947647095
1460,1000,2,KSG,0.2876820724517809,-0.5,39,0.1757251607430116,0.036119699478149414
1461,1000,2,CCMI,0.2876820724517809,-0.5,39,0.12628163397312164,12.3908851146698
1462,1000,2,LMI,0.2876820724517809,-0.5,40,0.30972470119230755,4.636322021484375
1463,1000,2,KSG,0.2876820724517809,-0.5,40,0.19214610778953733,0.015999794006347656
1464,1000,2,CCMI,0.2876820724517809,-0.5,32,0.13171735405921936,12.679220914840698
1465,1000,2,LMI,0.2876820724517809,-0.5,33,0.24864214573494686,5.7383599281311035
1466,1000,2,KSG,0.2876820724517809,-0.5,33,0.13845538043099637,0.07843303680419922
1467,1000,2,CCMI,0.2876820724517809,-0.5,33,0.08000674843788147,12.713606119155884
1468,1000,2,LMI,0.2876820724517809,-0.5,34,0.2627901206681169,5.415525913238525
1469,1000,2,KSG,0.2876820724517809,-0.5,34,0.173143015558903,0.029050111770629883
1470,1000,2,CCMI,0.2876820724517809,-0.5,34,0.11334153264760971,13.773537158966064
1471,1000,2,LMI,0.2876820724517809,-0.5,35,0.31908713542616485,5.354190826416016
1472,1000,2,CCMI,0.2876820724517809,-0.5,40,0.2121695876121521,13.121747255325317
1473,1000,2,LMI,0.2876820724517809,-0.5,41,0.3030747710233995,4.536589860916138
1474,1000,2,KSG,0.2876820724517809,-0.5,41,0.1668644720747493,0.02127385139465332
1475,1000,2,CCMI,0.2876820724517809,-0.5,41,0.2253202348947525,12.201663970947266
1476,1000,2,LMI,0.2876820724517809,-0.5,42,0.2625786099984672,6.404711961746216
1477,1000,2,KSG,0.2876820724517809,-0.5,42,0.20046291701541097,0.02992415428161621
1478,1000,2,CCMI,0.2876820724517809,-0.5,42,0.083092600107193,13.624090909957886
1479,1000,2,LMI,0.2876820724517809,-0.5,43,0.2787340740853246,5.651900768280029
1480,200,20,KSG,2.8768207245178083,-0.5,1,0.22223120438469912,0.022391080856323242
